"","rowID","speciesID","common_name","species","sara_status","taxonomic_group","Class","Phylum","Order","Family","DFO","population","subspecies","paperID","year_published","doc_citation","date_accessed","rsf","North_America","subspecies_model","date_data_extraction","rationale_ne","reviewer_initials","extraction_method","inc_analysis","pop_model_notes","motivation","built_sdm_historical","historical_year","built_sdm_present","present_years","proj_future","proj_future_year","proj_present","proj_present_year","proj_present_motive","backcast","back_year","predictors","num_species","extent_region","region_notes","spatial_limits","notes_spatial_limit","built_CA","built_US","built_MX","focus_CA","focus_US","focus_MX","obj_cc_vulnerability","obj_conservation","obj_method","obj_other","obj_text","secondary_model","Notes","remove","rationale","sdm_na","cc_sdm_na","sdm_no_cc_na","sdm_ca","cc_sdm_ca","sdm_no_cc_ca","rsf_sdm_na"
"931",1890,1040,"grizzly bear western population","Ursus arctos","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Carnivora","Ursidae",0,1,0,401,2021,"Mukherjee, T., Sharma, L. K., Kumar, V., Sharief, A., Dutta, R., Kumar, M., Joshi, B. D., Thakur, M., Venkatraman, C., & Chandra, K. (2021). Adaptive spatial planning of protected area network for conserving the Himalayan brown bear. Science of the Total Environment, 754. https://doi.org/10.1016/j.scitotenv.2020.142416","2023-08-31",0,0,3,"NE","notNA","NE","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"not exact species modelled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"932",1083,308,"american marten newfoundland population","Martes americana atrata","Threatened","Mammals (terrestrial)","Mammalia","Chordata","Carnivora","Mustelidae",0,1,1,254,2017,"Murray, D. L., Peers, M. J. L., Majchrzak, Y. N., Wehtje, M., Ferreira, C., Pickles, R. S. A., Row, J. R., & Thornton, D. H. (2017). Continental divide: Predicting climatemediated fragmentation and biodiversity loss in the boreal forest. PLoS ONE, 12(5). https://doi.org/10.1371/journal.pone.0176706","2023-08-03",0,1,2,"2023-09-15",NA,"HK","2",NA,"included in extent, but the study wasn't population specific","Here, we project climate suitability for 12 boreal-obligate tree, mammal, and bird species, to assess the extent ofpotential future climate-mediated loss and fragmentation of environmental niche space",0,NA,1,"1950-2000 (climate), 1950-present (occurrence data)",1,"2050, 2080",0,NA,NA,0,NA,"1","12","North America",NA,1,NA,NA,NA,NA,"1","1","0",1,0,0,1,"other = fragmentation; Here, we project climate suitability for 12 boreal-obligate tree, mammal, and bird species, to assess the extent of potential future climate-mediated loss and fragmentation of environmental niche space. We modeled species’ environmental niche according to current, 2050 and 2080 climate projections, across the entire biome. We then assessed patterns of climate-mediated fragmentation of environmental suitability, with focus on the Ontario-Que ́bec bottleneck region. We predicted that decline in climate suitability would be most severe in this region, causing similar responses among a variety of boreal-obligate species, and potentially leading to disjunct east-west population segments and overall decline in species richness.",0,NA,0,NA,0,0,0,0,0,0,0
"933",1426,25,"caribou dolphin and union population","Rangifer tarandus","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Artiodactyla","Cervidae",0,1,0,320,2005,"Johnson, C. J., Boyce, M. S., Case, R. L., Cluff, H. D., Gau, R. J., Gunn, A., & Mulders, R. (2005). Cumulative Effects of Human Developments on Arctic Wildlife. Wildlife Monographs, 160, 1–36.","2023-08-10",1,1,3,"NE","RSF","NE","2",NA,"maybe included",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"934",1452,54,"caribou boreal population","Rangifer tarandus caribou","Threatened","Mammals (terrestrial)","Mammalia","Chordata","Artiodactyla","Cervidae",0,1,1,254,2017,"Murray, D. L., Peers, M. J. L., Majchrzak, Y. N., Wehtje, M., Ferreira, C., Pickles, R. S. A., Row, J. R., & Thornton, D. H. (2017). Continental divide: Predicting climatemediated fragmentation and biodiversity loss in the boreal forest. PLoS ONE, 12(5). https://doi.org/10.1371/journal.pone.0176706","2023-08-03",0,1,2,"2023-09-15",NA,"HK","2",NA,"included in extent, but the study wasn't population specific","Here, we project climate suitability for 12 boreal-obligate tree, mammal, and bird species, to assess the extent ofpotential future climate-mediated loss and fragmentation of environmental niche space",0,NA,1,"1950-2000 (climate), 1950-present (occurrence data)",1,"2050, 2080",0,NA,NA,0,NA,"1","12","North America",NA,1,NA,NA,NA,NA,"1","1","0",1,0,0,1,"other = fragmentation; Here, we project climate suitability for 12 boreal-obligate tree, mammal, and bird species, to assess the extent of potential future climate-mediated loss and fragmentation of environmental niche space. We modeled species’ environmental niche according to current, 2050 and 2080 climate projections, across the entire biome. We then assessed patterns of climate-mediated fragmentation of environmental suitability, with focus on the Ontario-Que ́bec bottleneck region. We predicted that decline in climate suitability would be most severe in this region, causing similar responses among a variety of boreal-obligate species, and potentially leading to disjunct east-west population segments and overall decline in species richness.",0,NA,0,NA,0,0,0,0,0,0,0
"935",1524,62,"caribou atlantic-gaspÈsie population","Rangifer tarandus caribou","Endangered","Mammals (terrestrial)","Mammalia","Chordata","Artiodactyla","Cervidae",0,1,1,254,2017,"Murray, D. L., Peers, M. J. L., Majchrzak, Y. N., Wehtje, M., Ferreira, C., Pickles, R. S. A., Row, J. R., & Thornton, D. H. (2017). Continental divide: Predicting climatemediated fragmentation and biodiversity loss in the boreal forest. PLoS ONE, 12(5). https://doi.org/10.1371/journal.pone.0176706","2023-08-03",0,1,2,"2023-09-15",NA,"HK","2",NA,"included in extent, but the study wasn't population specific","Here, we project climate suitability for 12 boreal-obligate tree, mammal, and bird species, to assess the extent ofpotential future climate-mediated loss and fragmentation of environmental niche space",0,NA,1,"1950-2000 (climate), 1950-present (occurrence data)",1,"2050, 2080",0,NA,NA,0,NA,"1","12","North America",NA,1,NA,NA,NA,NA,"1","1","0",1,0,0,1,"other = fragmentation; Here, we project climate suitability for 12 boreal-obligate tree, mammal, and bird species, to assess the extent of potential future climate-mediated loss and fragmentation of environmental niche space. We modeled species’ environmental niche according to current, 2050 and 2080 climate projections, across the entire biome. We then assessed patterns of climate-mediated fragmentation of environmental suitability, with focus on the Ontario-Que ́bec bottleneck region. We predicted that decline in climate suitability would be most severe in this region, causing similar responses among a variety of boreal-obligate species, and potentially leading to disjunct east-west population segments and overall decline in species richness.",0,NA,0,NA,0,0,0,0,0,0,0
"936",1596,38,"peary caribou","Rangifer tarandus pearyi","Threatened","Mammals (terrestrial)","Mammalia","Chordata","Artiodactyla","Cervidae",0,0,1,254,2017,"Murray, D. L., Peers, M. J. L., Majchrzak, Y. N., Wehtje, M., Ferreira, C., Pickles, R. S. A., Row, J. R., & Thornton, D. H. (2017). Continental divide: Predicting climatemediated fragmentation and biodiversity loss in the boreal forest. PLoS ONE, 12(5). https://doi.org/10.1371/journal.pone.0176706","2023-08-03",0,1,2,"2023-09-15",NA,"HK","2",NA,NA,"Here, we project climate suitability for 12 boreal-obligate tree, mammal, and bird species, to assess the extent ofpotential future climate-mediated loss and fragmentation of environmental niche space",0,NA,1,"1950-2000 (climate), 1950-present (occurrence data)",1,"2050, 2080",0,NA,NA,0,NA,"1","12","North America",NA,1,NA,NA,NA,NA,"1","1","0",1,0,0,1,"other = fragmentation; Here, we project climate suitability for 12 boreal-obligate tree, mammal, and bird species, to assess the extent of potential future climate-mediated loss and fragmentation of environmental niche space. We modeled species’ environmental niche according to current, 2050 and 2080 climate projections, across the entire biome. We then assessed patterns of climate-mediated fragmentation of environmental suitability, with focus on the Ontario-Que ́bec bottleneck region. We predicted that decline in climate suitability would be most severe in this region, causing similar responses among a variety of boreal-obligate species, and potentially leading to disjunct east-west population segments and overall decline in species richness.",0,NA,0,NA,0,0,0,0,0,0,0
"937",97,198,"great plains toad","Anaxyrus cognatus","Special Concern","Amphibians","Amphibia","Chordata","Anura","Bufonidae",0,0,0,59,2012,"Mushet, D. M., Euliss, N. H., & Stockwell, C. A. (2012). Mapping anuran habitat suitability to estimate effects of grassland and wetland conservation programs. Copeia, 2, 321–330. https://doi.org/10.1643/CH-11-119","2023-02-22",0,1,0,"2023-02-24",NA,"HK","1",NA,NA,"Ecological niche factor analysis, which is basedon Hutchinson’s definition of a niche, was used to exploresuitability of the agriculturally dominated landscape of theNGP with its current arrangement of conservation programgrasslands and wetlands for amphibians. The goal of habitatsuitability modeling is to identify areas of habitat suitablefor the persistence of a species based on a set of variablesdescribing environmental conditions ",0,NA,1,"2008-2009 (occurrence data)",0,NA,0,NA,NA,0,NA,"3","5","North Dakota",NA,4,"""We conducted our study within a 196 km2 study area in Stutsman County, east-central North Dakota"" occurrence data was used for this range from call surveys","0","1","0","0","1","0",NA,NA,NA,NA,NA,0,NA,0,NA,1,0,1,0,0,0,1
"938",1006,384,"northern leopard frog western boreal/prairie populations","Lithobates pipiens","Special Concern","Amphibians","Amphibia","Chordata","Anura","Ranidae",0,1,0,59,2012,"Mushet, D. M., Euliss, N. H., & Stockwell, C. A. (2012). Mapping anuran habitat suitability to estimate effects of grassland and wetland conservation programs. Copeia, 2, 321–330. https://doi.org/10.1643/CH-11-119","2023-02-22",0,1,0,"2023-02-24",NA,"HK","1",NA,"I don't think this population would be covered here","Ecological niche factor analysis, which is basedon Hutchinson’s definition of a niche, was used to exploresuitability of the agriculturally dominated landscape of theNGP with its current arrangement of conservation programgrasslands and wetlands for amphibians. The goal of habitatsuitability modeling is to identify areas of habitat suitablefor the persistence of a species based on a set of variablesdescribing environmental conditions ",0,NA,1,"2008-2009 (occurrence data)",0,NA,0,NA,NA,0,NA,"3","5","North Dakota",NA,4,"""We conducted our study within a 196 km2 study area in Stutsman County, east-central North Dakota"" occurrence data was used for this range from call surveys","0","1","0","0","1","0",NA,NA,NA,NA,NA,0,NA,0,NA,1,0,1,0,0,0,1
"939",1026,388,"northern leopard frog rocky mountain population","Lithobates pipiens","Endangered","Amphibians","Amphibia","Chordata","Anura","Ranidae",0,1,0,59,2012,"Mushet, D. M., Euliss, N. H., & Stockwell, C. A. (2012). Mapping anuran habitat suitability to estimate effects of grassland and wetland conservation programs. Copeia, 2, 321–330. https://doi.org/10.1643/CH-11-119","2023-02-22",0,1,0,"2023-02-24",NA,"HK","1",NA,"I don't think this population would be covered here","Ecological niche factor analysis, which is basedon Hutchinson’s definition of a niche, was used to exploresuitability of the agriculturally dominated landscape of theNGP with its current arrangement of conservation programgrasslands and wetlands for amphibians. The goal of habitatsuitability modeling is to identify areas of habitat suitablefor the persistence of a species based on a set of variablesdescribing environmental conditions ",0,NA,1,"2008-2009 (occurrence data)",0,NA,0,NA,NA,0,NA,"3","5","North Dakota",NA,4,"""We conducted our study within a 196 km2 study area in Stutsman County, east-central North Dakota"" occurrence data was used for this range from call surveys","0","1","0","0","1","0",NA,NA,NA,NA,NA,0,NA,0,NA,1,0,1,0,0,0,1
"940",1955,121,"northern goshawk laingi subspecies","Accipiter gentilis laingi","Threatened","Birds","Aves","Chordata","Accipitriformes","Accipitridae",0,0,1,462,2023,"Natsukawa, H., Yuasa, H., Sutton, L. J., Amano, H., Haga, M., Itaya, H., Kawashima, H., Komuro, S., Konno, T., Mori, K., Onagi, M., Ichinose, T., & Sergio, F. (2023). Utilizing a top predator to prioritize site protection for biodiversity conservation. Journal of Environmental Management, 347. https://doi.org/10.1016/j.jenvman.2023.119110","2024-04-18",0,0,2,"NE","notNA, 2023 paper","NE","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"not exact species modelled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"941",2190,192,"whitebark pine","Pinus albicaulis","Endangered","Vascular Plants","Pinopsida","Tracheophyta","Pinales","Pinaceae",0,0,0,578,2016,"Naujokaitis-Lewis, I., & Curtis, J. M. R. (2016). Advances in global sensitivity analyses of demographic-based species distribution models to address uncertainties in dynamic landscapes. PeerJ, 2016(7). https://doi.org/10.7717/peerj.2204","2024-02-19",0,1,0,"2024-06-04",NA,"HK","3",NA,NA,"In this paper we investigate the relative influence of uncertainty associated with habitat and demographic parameters on model predictions for an endangered plant species by way of a global sensitivity analysis (GSA). In a GSA the values of  multiple parameters are varied concurrently across their full parameter space, which represents their entire range of uncertainties and can account for interactions among parameters (Saltelli & Annoni, 2010).",0,NA,0,NA,0,NA,0,NA,NA,0,NA,NA,"1",NA,NA,0,"used someone else's SDM, no information on occurrence / presence data used",NA,NA,NA,"unclear","unclear","unclear",NA,NA,NA,NA,NA,1,"used someone else's SDM",0,NA,1,0,1,0,0,0,1
"942",2135,1040,"grizzly bear western population","Ursus arctos","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Carnivora","Ursidae",0,1,0,530,2014,"Nawaz, M. A., Martin, J., & Swenson, J. E. (2014). Identifying key habitats to conserve the threatened brown bear in the Himalaya. Biological Conservation, 170, 198–206. https://doi.org/10.1016/j.biocon.2013.12.031","2024-03-12",0,0,0,"NE","notNA","NE","3",NA,"notNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"943",1390,25,"caribou dolphin and union population","Rangifer tarandus","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Artiodactyla","Cervidae",0,1,0,265,2004,"Johnson, C. J., Seip, D. R., & Boyce, M. S. (2004). A quantitative approach to conservation planning: using resource selection functions to map the distribution of mountain caribou at multiple spatial scales. Journal of Applied Ecology, 41, 238–251. https://doi.org/10.1111/j.0021-8901.2004.00899.x","2023-08-03",1,1,3,"NE","RSF","NE","2",NA,"not included in the extent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"944",2098,2,"wood bison","Bison bison athabascae","Threatened","Mammals (terrestrial)","Mammalia","Chordata","Artiodactyla","Bovidae",0,0,1,491,2019,"Nekorchuk, D. M., Morris, L. R., Asher, V., Hunter, D. L., Ryan, S. J., & Blackburn, J. K. (2019). Potential Bacillus anthracis risk zones for male plains bison (Bison bison bison) in southwestern Montana, USA. Journal of Wildlife Diseases, 55(1), 136–141. https://doi.org/10.7589/2017-09-234","2024-03-13",1,1,4,"NE","RSF","NE","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"945",379,118,"eastern wolf","Canis lupus lycaon","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Carnivora","Canidae",0,0,1,342,2013,"Newsome, T. M., Ballard, G. A., Dickman, C. R., Fleming, P. J. S., & Howden, C. (2013). Anthropogenic Resource Subsidies Determine Space Use by Australian Arid Zone Dingoes: An Improved Resource Selection Modelling Approach. In PLoS ONE (Vol. 8, Issue 5). https://doi.org/10.1371/journal.pone.0063931","2023-08-14",1,0,4,"NE","notNA, RSF","NE","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"946",2136,1040,"grizzly bear western population","Ursus arctos","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Carnivora","Ursidae",0,1,0,531,2003,"Nielsen, S. E., Boyce, M. S., Stenhouse, G. B., & Munro, R. H. M. (2003). Development and testing of phenologically driven grizzly bear habitat models. Ecoscience, 10(1), 1–10. https://doi.org/10.1080/11956860.2003.11682743","2024-03-04",1,1,0,"NE","RSF","NE","3",NA,"not population specific",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1
"947",1908,307,"polar bear","Ursus maritimus","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Carnivora","Ursidae",0,0,0,308,2013,"Nielson, R. M., Evans, T. J., & Stahl, M. B. (2013). Investigating the potential use of aerial line transect surveys for estimating polar bear abundance in sea ice habitats: A case study for the Chukchi Sea. Marine Mammal Science, 29(3), 389–406. https://doi.org/10.1111/j.1748-7692.2012.00574.x","2023-08-10",1,1,0,"NE","RSF","NE","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1
"948",2140,1040,"grizzly bear western population","Ursus arctos","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Carnivora","Ursidae",0,1,0,535,2012,"Northrup, J. M., Stenhouse, G. B., & Boyce, M. S. (2012). Agricultural lands as ecological traps for grizzly bears. Animal Conservation, 15, 369–377. https://doi.org/10.1111/j.1469-1795.2012.00525.x","2024-03-12",1,1,0,"NE","RSF","NE","3",NA,"likely included",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1
"949",335,118,"eastern wolf","Canis lupus lycaon","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Carnivora","Canidae",0,0,1,206,2017,"Nowak, S., Mysłajek, R. W., Szewczyk, M., Tomczak, P., Borowik, T., & Jędrzejewska, B. (2017). Sedentary but not dispersing wolves Canis lupus recolonizing western Poland (2001–2016) conform to the predictions of a habitat suitability model. Diversity and Distributions, 23(11), 1353–1364. https://doi.org/10.1111/ddi.12621","2023-07-26",0,0,2,"NE","notNA","NE","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"not exact species modelled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"950",363,118,"eastern wolf","Canis lupus lycaon","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Carnivora","Canidae",0,0,1,322,2019,"O’Neil, S. T., Beyer, D. E., & Bump, J. K. (2019). Territorial landscapes: incorporating density-dependence into wolf habitat selection studies. Royal Society Open Science, 6. https://doi.org/10.1098/rsos.190282","2023-08-10",1,1,2,"NE","RSF","NE","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"951",2267,204,"greater sage-grouse urophasianus subspecies","Centrocerus urophasianus urophasianus","Endangered","Birds","Aves","Chordata","Galliformes","Phasianidae",0,0,1,640,2020,"O’Neil, S. T., Coates, P. S., Brussee, B. E., Ricca, M. A., Espinosa, S. P., Gardner, S. C., & Delehanty, D. J. (2020). Wildfire and the ecological niche: Diminishing habitat suitability for an indicator species within semi-arid ecosystems. Global Change Biology, 26, 6296–6312. https://doi.org/10.1111/gcb.15300","2024-04-16",1,1,2,"NE","RSF","NE","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"952",614,50,"monarch","Danaus plexippus","Special Concern","Arthropods","Insecta","Arthropoda","Lepidoptera","Nymphalidae",0,0,0,17,2003,"Oberhauser, K., & Peterson, A. T. (2003). Modeling current and future potential wintering distributions of eastern North American monarch butterflies. Proceedings of the National Academy of Sciences of the United States of America, 100(24), 14063–14068. www.ipcc.ch","2023-01-25",0,1,0,"2023-01-26",NA,"HK","1",NA,NA,"We useecological niche modeling (ENM) to identify areas adequate foroverwintering monarch colonies under both current and futureclimate scenarios",0,NA,1,"unknown",1,"""next 50 years""",0,NA,NA,0,NA,"2","1","Mexico",NA,4,"overwintering sites","0","0","1","0","0","1",1,0,0,0,"Here, we explore likely effects of global climate change on monarch distributions by using ecological niche modeling (ENM), and point out that predicted changes pose potential threats to monarch survival. This contribution represents a first application of ENM to understanding climate change effects on the seasonal dynamics of a migratory species, and is particularly attractive in that model parameters can be compared directly with key limiting ecological parameters known to affect populations of the species in question.",0,NA,0,NA,1,1,0,0,0,0,1
"953",594,511,"black-tailed prairie dog","Cynomys ludovicianus","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Rodentia","Sciurdae",0,0,0,217,2022,"Olimb, S. K., Olimb, C. A., Bly, K., Guernsey, N. C., & Li, D. (2022). Resource selection functions of black-tailed prairie dogs in Native nations of Montana. Wildlife Society Bulletin, 46(4). https://doi.org/10.1002/wsb.1358","2023-07-27",1,1,0,"NE","RSF","NE","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1
"954",1422,25,"caribou dolphin and union population","Rangifer tarandus","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Artiodactyla","Cervidae",0,1,0,303,2020,"Kaluskar, S., Johnson, C. A., Blukacz-Richards, E. A., Ouellet, F., Kim, D. K., & Arhonditsis, G. (2020). A stochastic modelling framework to accommodate the inter-annual variability of habitat conditions for Peary caribou (Rangifer tarandus pearyi) populations. Ecological Informatics, 56. https://doi.org/10.1016/j.ecoinf.2019.101013","2023-08-09",0,1,3,"2023-09-14",NA,"HK","2",NA,"maybe included in extent","The main objective of the present study is to delineate the relative importance of meteorological variables and local habitat conditions on Peary caribou population growth rates.",0,NA,1,"2000-2013",0,NA,0,NA,NA,0,NA,"2","1","Canadian Arctic Archipelago",NA,4,"Peary caribou range","1","0","0","1","0","0",NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0
"955",292,118,"eastern wolf","Canis lupus lycaon","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Carnivora","Canidae",0,0,1,163,2017,"Otis, J. A., Thornton, D., Rutledge, L., & Murray, D. L. (2017). Ecological niche differentiation across a wolf-coyote hybrid zone in eastern North America. Diversity and Distributions, 23(5), 529–539. https://doi.org/10.1111/ddi.12543","2023-07-25",0,1,1,"2023-08-11",NA,"HK","2",NA,NA,"Using spatial distribution of canids in eastern North America, we assessed whether patterns of occurrence and habitat use conformed to the intermediate phenotype hypothesis (Anderson, 1948), which relates the broader patterns of occupancy among hybrid individuals compared to those of parental groups (see also Heaney & Timm, 1985)",0,NA,1,"1995-2014",0,NA,0,NA,NA,0,NA,"2","3","Eastern North America",NA,1,"eastern wolf range",NA,NA,NA,"1","1","0",NA,NA,NA,NA,NA,0,NA,0,NA,1,0,1,1,0,1,1
"956",347,118,"eastern wolf","Canis lupus lycaon","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Carnivora","Canidae",0,0,1,244,2018,"Pandey, R., & Papeş, M. (2018). Changes in future potential distributions of apex predator and mesopredator mammals in North America. Regional Environmental Change, 18(4), 1223–1233. https://doi.org/10.1007/s10113-017-1265-7","2023-08-02",0,1,2,"2023-08-20",NA,"HK","2",NA,NA,"In this study, we calculated changes in potential distributions ofapex predator and mesopredator carnivoran mammals in the boreal forests and tundras of North America under four future greenhouse gas emission scenarios developed by the Intergovernmental Panel on Climate Change (IPCC).",0,NA,1,"1940-2015 (occurrence records), 1950-2000 (climate)",1,"2070",0,NA,NA,0,NA,"1","17","North America",NA,1,NA,NA,NA,NA,"1","1","1",1,0,0,0,"Climate change has determined shifts in distributions of species and changing climates are likely to continue to affect species in the future. In this study, we used Maxent, an ecological niche modeling algorithm, to estimate the potential future distributions of apex predator and mesopredator mammals in boreal forest and tundra biomes of North America. ... Estimating future distributional changes of species under various climate scenarios is of particular interest in the regions expected to experience strong effects of climate change, like boreal forest and tundra biomes (Hof et al. 2012). In this study, we calculated changes in potential distributions of apex preda-tor and mesopredator carnivoran mammals in the boreal forests and tundras of North America under four future greenhouse gas emission scenarios developed by the Intergovernmental Panel on Climate Change (IPCC). The species selected for this study are currently distributed mostly (an average 78% of species’ range) in tundra and boreal forest biomes in North America (above 45° N). We used ecolgical niche modeling to estimate future potential distributions of apex predators and mesopredators and calculated distributional changes that could be experienced by these species by 2050 and 2070. Changes in the distribution of apex predators and mesopredators could influence the structure of mammal communities and ecosystem functioning in the future.",0,NA,0,NA,0,0,0,0,0,0,0
"957",855,1044,"wolverine","Gulo gulo","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Carnivora","Mustelidae",0,0,0,244,2018,"Pandey, R., & Papeş, M. (2018). Changes in future potential distributions of apex predator and mesopredator mammals in North America. Regional Environmental Change, 18(4), 1223–1233. https://doi.org/10.1007/s10113-017-1265-7","2023-08-02",0,1,0,"2023-08-20",NA,"HK","2",NA,NA,"In this study, we calculated changes in potential distributions ofapex predator and mesopredator carnivoran mammals in the boreal forests and tundras of North America under four future greenhouse gas emission scenarios developed by the Intergovernmental Panel on Climate Change (IPCC).",0,NA,1,"1940-2015 (occurrence records), 1950-2000 (climate)",1,"2070",0,NA,NA,0,NA,"1","17","North America",NA,1,NA,NA,NA,NA,"1","1","1",1,0,0,0,"Climate change has determined shifts in distributions of species and changing climates are likely to continue to affect species in the future. In this study, we used Maxent, an ecological niche modeling algorithm, to estimate the potential future distributions of apex predator and mesopredator mammals in boreal forest and tundra biomes of North America. ... Estimating future distributional changes of species under various climate scenarios is of particular interest in the regions expected to experience strong effects of climate change, like boreal forest and tundra biomes (Hof et al. 2012). In this study, we calculated changes in potential distributions of apex preda-tor and mesopredator carnivoran mammals in the boreal forests and tundras of North America under four future greenhouse gas emission scenarios developed by the Intergovernmental Panel on Climate Change (IPCC). The species selected for this study are currently distributed mostly (an average 78% of species’ range) in tundra and boreal forest biomes in North America (above 45° N). We used ecolgical niche modeling to estimate future potential distributions of apex predators and mesopredators and calculated distributional changes that could be experienced by these species by 2050 and 2070. Changes in the distribution of apex predators and mesopredators could influence the structure of mammal communities and ecosystem functioning in the future.",0,NA,0,NA,1,1,0,1,1,0,1
